659	14794
660	14796
661	14803
662	14810
663	14899
664	14921
665	15028
666	15069
667	15139
668	50213
669	50298
670	15139
671	15187
672	15218
673	50765
674	15245
675	15302
676	15329
677	15391
678	15462
679	15477
680	1286
681	15491
682	15520
683	15532
684	15550
685	15568
686	15581
687	15631
688	15657
689	15671
690	15718
691	1305
692	15720
693	15722
694	15735
695	15869
696	15876
697	15890
698	15909
699	15944
700	15962
701	50766
702	1331
703	50766
704	50766
705	50766
706	50766
707	50766
708	50766
709	50766
710	50766
711	50766
712	50766
713	1371
714	50766
715	50766
716	50766
717	50766
718	50766
719	50766
720	50766
721	50766
722	50767
723	50767
724	50299
725	50767
726	50767
727	50767
728	50767
729	50767
730	50767
731	50767
732	50767
733	50767
734	50767
735	1384
736	50768
737	50768
738	50768
739	50768
740	50768
741	50768
742	50768
743	50768
744	50768
745	50768
746	50300
747	50768
748	50768
749	50768
750	50768
751	50768
752	50768
753	50768
754	50768
755	50768
756	50768
757	50301
758	50769
759	50769
760	50769
761	50769
762	50769
763	50769
764	50769
765	50769
766	50769
767	16036
768	50302
769	16089
770	16091
771	16113
772	16129
773	16140
774	16172
775	16289
776	16328
777	16328
778	16381
779	163
780	50302
781	16406
782	16439
783	50770
784	16513
785	16524
786	16531
787	16537
788	16540
789	16547
790	16568
791	50303
792	16569
793	16606
794	16665
795	16682
796	16711
797	16768
798	16769
799	16770
800	16838
801	16901
802	50304
803	16960
804	16965
805	17062
806	17070
807	17071
808	17104
809	17111
810	17124
811	17162
812	17194
813	50304
814	17215
815	17318
816	17329
817	17344
818	17399
819	17428
820	17452
821	17513
822	50771
823	17568
824	50304
825	50772
826	50772
827	50772
828	50772
829	50773
830	50773
831	50773
832	50774
833	50774
834	50774
835	50305
836	50775
837	50775
838	50775
839	50775
840	17633
841	17665
842	17677
843	17688
844	17721
845	50776
846	50305
847	50776
848	50776
849	50776
850	17733
851	17797
852	17821
853	17849
854	17854
855	17854
856	17854
857	1426
858	17865
859	17892
860	17898
861	17941
862	17950
863	50777
864	17959
865	18000
866	18038
867	18137
868	50306
869	18144
870	18171
871	18175
872	50778
873	50778
874	50778
875	50778
876	50779
877	50779
878	50780
879	50307
880	50780
881	50781
882	50781
883	50781
884	50781
885	18225
886	18249
887	18392
888	18442
889	18449
890	50215
891	50308
892	18475
893	18511
894	18525
895	18574
896	18576
897	18587
898	18660
899	50782
900	18681
901	18707
902	50307
903	18725
904	18753
905	18779
906	18805
907	18895
908	18896
909	18901
910	18940
911	18943
912	19002
913	50309
914	19048
915	19063
916	19063
917	19065
918	19067
919	19080
920	19095
921	19144
922	19179
923	19198
924	50308
925	19204
926	19290
927	19296
928	19311
929	19318
930	19324
931	19380
932	19399
933	19467
934	19497
935	50310
936	19502
937	19574
938	19610
939	19626
940	19631
941	19669
942	19670
943	19698
944	19725
945	19730
946	1514
947	19756
948	19793
949	19803
950	19806
951	19825
952	19834
953	19854
954	50783
955	50783
956	50783
957	1520
958	50783
959	50783
960	50784
961	50784
962	50784
963	50784
964	50784
965	50785
966	50785
967	50785
968	50311
969	50785
970	50785
971	50786
972	50786
973	50786
974	50786
975	50787
976	50787
977	50787
978	50787
979	50312
980	50788
981	50788
982	50788
983	50788
984	19873
985	19876
986	19885
987	19888
988	19893
989	19948
990	1581
991	19950
992	19960
993	19964
994	19978
995	19988
996	20072
997	20081
998	20089
999	20111
1000	20175
1001	50216
1002	33012
1003	20175
1004	20180
1005	20187
1006	20216
1007	50789
1008	20237
1009	20264
1010	20311
1011	20313
1012	50790
1013	50313
1014	50790
1015	50790
1016	50790
1017	50790
1018	50790
1019	50790
1020	50790
1021	50790
1022	50790
1023	50790
1024	50314
1025	50790
1026	50790
1027	50790
1028	50791
1029	50791
1030	50791
1031	50791
1032	50791
1033	50791
1034	50792
1035	1591
1036	50792
1037	50792
1038	50792
1039	50792
1040	50792
1041	50792
1042	50792
1043	50792
1044	50792
1045	50792
1046	1603
1047	50792
1048	50792
1049	50792
1050	50792
1051	50792
1052	50793
1053	50793
1054	50793
1055	50794
1056	50794
1057	50315
1058	50794
1059	50794
1060	50794
1061	50794
1062	50794
1063	50794
1064	50794
1065	50794
1066	50795
1067	50795
1068	50316
1069	50795
1070	50795
1071	50795
1072	50795
1073	50795
1074	50795
1075	50795
1076	50796
1077	20368
1078	20389
1079	1658
1080	20390
1081	20391
1082	20404
1083	50797
1084	50797
1085	50797
1086	50797
1087	50797
1088	20692
1089	20693
1090	1673
1091	20700
1092	20709
1093	20725
1094	20764
1095	20774
1096	20800
1097	20808
1098	20821
1099	20836
1100	20877
1101	50317
1102	20887
1103	20953
1104	20977
1105	21064
1106	21067
1107	21080
1108	21106
1109	21120
1110	21179
1111	21218
1112	50207
1113	174
1114	1700
1115	21262
1116	21274
1117	21315
1118	21463
1119	21530
1120	21556
1121	21608
1122	21612
1123	21642
1124	21674
1125	1710
1126	21679
1127	21690
1128	21691
1129	21698
1130	21738
1131	21749
1132	50798
1133	50798
1134	50798
1135	50799
1136	50318
1137	50799
1138	50799
1139	50799
1140	50800
1141	50800
1142	50800
1143	50800
1144	50800
1145	50801
1146	50801
1147	50319
1148	50801
1149	50801
1150	50801
1151	50802
1152	50802
1153	50802
1154	50803
1155	50804
1156	50804
1157	50804
1158	50320
1159	50804
1160	50805
1161	50805
1162	50805
1163	50805
1164	50806
1165	50806
1166	50806
1167	50806
1168	50806
1169	1752
1170	50807
1171	50807
1172	50808
1173	21827
1174	21868
1175	21882
1176	21885
1177	21906
1178	21984
1179	22014
1180	50321
1181	22024
1182	22045
1183	22083
1184	22096
1185	22129
1186	22138
1187	22140
1188	22186
1189	22190
1190	22196
1191	50322
1192	22199
1193	22241
1194	22258
1195	22346
1196	22405
1197	22450
1198	22453
1199	50809
1200	22463
1201	22508
1202	50323
1203	22513
1204	50810
1205	50810
1206	50810
1207	50810
1208	50811
1209	50811
1210	50812
1211	50812
1212	50812
1213	50324
1214	50812
1215	50813
1216	50813
1217	50813
1218	50814
1219	50814
1220	50814
1221	50815
1222	50815
1223	50816
1224	223
1225	50325
1226	50816
1227	50816
1228	50816
1229	50816
1230	22579
1231	22612
1232	22616
1233	22662
1234	22686
1235	22690
1236	50324
1237	50817
1238	50817
1239	50817
1240	50817
1241	50817
1242	50817
1243	50818
1244	50818
1245	50818
1246	50818
1247	50326
1248	50818
1249	50818
1250	50818
1251	50818
1252	50818
1253	50818
1254	50819
1255	50819
1256	50819
1257	50819
1258	50326
1259	50819
1260	50820
1261	50820
1262	50820
1263	50820
1264	50820
1265	50820
1266	50820
1267	50820
1268	50820
1269	1772
1270	50820
1271	22724
1272	50821
1273	22793
1274	50822
1275	50822
1276	50822
1277	50822
1278	50822
1279	22827
1280	50327
1281	22843
1282	50823
1283	50823
1284	50823
1285	50823
1286	50823
1287	50824
1288	50824
1289	50824
1290	50824
1291	1835
1292	23011
1293	23058
1294	23121
1295	23140
1296	23158
1297	23180
1298	23222
1299	23235
1300	23283
1301	23287
1302	1844
1303	23308
1304	23311
1305	23317
1306	23332
1307	23332
1308	50825
1309	50825
1310	50825
1311	50825
1312	50825
1313	50328
1314	50825
1315	50825
1316	50825
1317	50825
1318	50826
1319	50826
1320	50826
1321	50826
1322	50826
1323	50826
1324	50329
1325	50826
1326	50826
1327	50826
1328	50826
1329	50826
1330	50826
1331	50826
1332	50826
1333	50826
1334	50826
1335	50217
1336	50330
1337	50826
1338	50827
1339	50827
1340	50827
1341	50827
1342	50827
1343	50827
1344	50827
1345	50827
1346	50827
1347	50330
1348	50827
1349	50827
1350	50827
1351	50827
1352	50827
1353	50827
1354	50827
1355	50827
1356	50827
1357	50828
1358	50331
1359	50828
1360	50828
1361	50828
1362	50828
1363	50828
1364	50829
1365	50829
1366	50829
1367	50829
1368	50829
1369	50332
1370	50830
1371	50830
1372	50830
1373	50830
1374	50830
1375	50830
1376	50830
1377	50830
1378	50830
1379	50830
1380	50333
1381	50830
1382	50831
1383	50831
1384	50831
1385	50831
1386	50831
1387	50831
1388	50831
1389	50831
1390	50831
1391	50334
1392	50831
1393	50831
1394	50831
1395	50831
1396	50831
1397	50831
1398	50832
1399	50832
1400	50832
1401	50832
1402	50335
1403	50832
1404	50832
1405	50832
1406	50832
1407	50832
1408	50832
1409	50833
1410	50833
1411	50833
1412	50833
1413	50335
1414	50833
1415	50833
1416	50833
1417	50833
1418	23394
1419	23416
1420	50834
1421	50834
1422	50834
1423	50834
1424	1959
1425	50834
1426	50834
1427	50834
1428	50834
1429	50834
1430	50834
1431	50835
1432	50835
1433	50835
1434	50835
1435	50336
1436	50835
1437	50835
1438	50835
1439	50835
1440	50835
1441	50835
1442	50835
1443	50835
1444	50835
1445	50835
1446	50218
1447	50336
1448	50835
1449	50835
1450	50835
1451	50835
1452	50836
1453	50836
1454	50836
1455	50836
1456	50836
1457	50836
1458	50337
1459	50836
1460	50836
1461	23485
1462	23526
1463	23533
1464	23536
1465	23546
1466	23555
1467	23578
1468	23603
1469	50338
1470	23621
1471	23714
1472	23714
1473	23722
1474	23761
1475	23766
1476	23786
1477	23805
1478	23811
1479	23814
1480	50336
1481	23826
1482	23826
1483	23831
1484	23839
1485	23839
1486	23845
1487	23903
1488	23913
1489	23943
1490	50837
1491	50339
1492	50837
1493	50838
1494	23985
1495	24016
1496	24067
1497	24104
1498	24107
1499	24137
1500	24137
1501	24137
1502	50340
1503	24167
1504	24202
1505	24204
1506	24209
1507	24276
1508	24300
1509	24341
1510	50839
1511	50839
1512	50839
1513	50341
1514	50839
1515	50839
1516	50840
1517	50840
1518	50840
1519	50840
1520	50840
1521	50841
1522	50841
1523	50842
1524	2010
1525	50843
1526	50843
1527	50843
1528	50843
1529	50844
1530	50844
1531	50844
1532	50844
1533	50844
1534	50845
1535	35445
1536	50845
1537	50845
1538	24375
1539	24411
1540	24418
1541	24428
1542	24486
1543	24489
1544	24493
1545	24494
1546	2113
1547	24534
1548	24551
1549	24557
1550	24565
1551	50846
1552	24696
1553	24699
1554	24812
1555	24822
1556	24834
1557	50218
1558	2118
1559	24873
1560	24925
1561	24955
1562	24971
1563	24975
1564	25020
1565	25024
1566	25054
1567	25069
1568	25081
1569	2154
1570	25104
1571	25226
1572	25238
1573	25241
1574	25264
1575	25297
1576	25366
1577	25383
1578	50847
1579	50847
1580	2184
1581	50847
1582	50848
1583	50848
1584	50848
1585	50848
1586	50849
1587	50849
1588	50849
1589	25490
1590	25492
1591	2273
1592	25503
1593	25522
1594	25585
1595	25599
1596	25651
1597	25654
1598	25689
1599	25740
1600	25745
1601	25752
1602	50342
1603	25758
1604	25833
1605	25960
1606	26032
1607	26034
1608	26039
1609	26039
1610	26057
1611	26183
1612	26206
1613	50343
1614	26237
1615	26246
1616	50850
1617	50850
1618	50850
1619	50850
1620	50850
1621	50850
1622	50850
1623	50850
1624	50344
1625	50851
1626	50851
1627	50851
1628	50851
1629	50851
1630	50851
1631	50851
1632	50851
1633	50851
1634	50851
1635	2372
1636	50852
1637	50852
1638	50852
1639	50852
1640	50852
1641	50852
1642	50852
1643	50852
1644	50852
1645	50852
1646	2393
1647	50852
1648	50853
1649	50853
1650	50853
1651	50853
1652	50853
1653	50853
1654	50853
1655	50853
1656	50853
1657	50345
1658	50853
1659	50853
1660	50853
1661	50853
1662	50853
1663	50853
1664	50853
1665	50853
1666	26288
1667	26303
1668	50219
1669	2453
1670	50854
1671	50854
1672	50854
1673	50854
1674	50854
1675	50854
1676	50854
1677	50854
1678	50854
1679	50854
1680	34765
1681	50855
1682	50855
1683	50855
1684	50855
1685	50855
1686	50855
1687	50855
1688	50855
1689	50855
1690	50855
1691	50346
1692	50856
1693	50857
1694	50630
1695	50630
1696	50630
1697	50630
1698	50631
1699	50631
1700	50631
1701	50631
1702	50346
1703	50858
1704	50858
1705	50858
1706	50859
1707	50859
1708	50859
1709	50859
1710	50859
1711	26380
1712	26450
1713	50347
1714	26451
1715	26491
1716	50860
1717	50860
1718	26494
1719	26495
1720	26508
1721	26540
1722	26548
1723	26550
1724	50348
1725	26551
1726	26552
1727	50861
1728	50861
1729	50861
1730	50861
1731	50861
1732	50861
1733	50861
1734	50861
1735	2482
1736	50861
1737	50861
1738	50861
1739	50861
1740	50861
1741	50861
1742	50862
1743	50862
1744	50862
1745	50862
1746	50349
1747	50862
1748	50862
1749	50862
1750	50862
1751	50862
1752	50862
1753	26663
1754	26663
1755	26663
1756	26663
1757	50350
1758	26664
1759	26666
1760	26666
1761	26667
1762	26691
1763	26724
1764	26757
1765	26759
1766	26760
1767	26760
1768	50351
1769	26784
1770	26793
1771	26794
1772	26794
1773	26795
1774	6583
1775	26863
1776	26900
1777	26901
1778	26905
1779	50220
1780	50352
1781	26905
1782	26947
1783	50863
1784	50863
1785	50863
1786	50863
1787	50863
1788	50863
1789	50863
1790	50863
1791	50353
1792	50863
1793	50863
1794	50863
1795	50863
1796	50863
1797	50863
1798	50863
1799	50863
1800	50863
1801	50863
1802	50354
1803	50864
1804	50864
1805	50864
1806	50864
1807	50864
1808	50864
1809	50864
1810	50864
1811	50864
1812	50864
1813	50355
1814	50864
1815	50864
1816	50864
1817	50864
1818	26981
1819	26994
1820	27021
1821	7262
1822	27117
1823	27150
1824	50356
1825	50865
1826	50865
1827	50865
1828	50865
1829	50865
1830	50865
1831	50865
1832	50865
1833	50865
1834	50865
1835	50357
1836	50865
1837	50865
1838	50865
1839	50866
1840	50866
1841	50866
1842	50866
1843	50866
1844	50866
1845	50866
1846	50358
1847	50866
1848	50866
1849	50866
1850	50866
1851	50866
1852	50866
1853	50866
1854	50866
1855	50866
1856	27204
1857	50359
1858	27209
1859	27209
1860	27209
1861	27209
1862	27226
1863	27228
1864	27230
1865	27231
1866	27231
1867	27231
1868	50360
1869	7443
1870	7442
1871	27300
1872	27301
1873	27359
1874	27360
1875	27360
1876	27362
1877	27374
1878	27381
1879	50361
1880	27382
1881	27382
1882	27402
1883	27405
1884	27460
1885	27460
1886	27462
1887	27500
1888	27527
1889	50867
1890	50221
1891	50362
1892	50868
1893	27530
1894	27530
1895	50869
1896	50869
1897	50870
1898	50870
1899	27539
1900	27553
1901	27575
1902	50363
1903	50871
1904	50871
1905	50871
1906	50871
1907	50871
1908	50871
1909	50871
1910	50871
1911	50871
1912	50871
1913	50364
1914	50871
1915	50871
1916	50871
1917	50871
1918	50871
1919	50872
1920	50872
1921	50872
1922	50872
1923	50872
1924	2800
1925	50872
1926	50872
1927	50872
1928	50872
1929	50872
1930	50873
1931	50873
1932	50873
1933	50873
1934	50873
1935	50365
1936	50873
1937	50873
1938	50873
1939	50873
1940	50873
1941	50873
1942	50873
1943	50873
1944	50873
1945	50873
1946	32890
1947	27728
1948	27729
1949	27730
1950	27731
1951	27731
1952	27732
1953	27732
1954	27732
1955	27772
1956	27907
1957	50366
1958	27921
1959	27935
1960	27935
1961	27935
1962	27935
1963	50874
1964	50874
1965	50875
1966	50875
1967	50875
1968	2838
1969	50875
1970	50876
1971	50876
1972	50876
1973	28060
1974	7444
1975	28104
1976	50877
1977	50877
1978	50877
1979	50367
1980	50877
1981	50877
1982	50878
1983	50878
1984	50878
1985	50878
1986	50879
1987	50879
1988	50879
1989	50879
1990	50367
1991	50879
1992	50880
1993	50880
1994	50880
1995	50880
1996	50880
1997	50881
1998	50881
1999	50882
2000	50882
2001	50220
2002	50367
2003	50882
2004	50882
2005	50882
2006	50883
2007	50883
2008	50883
2009	50883
2010	28128
2011	28128
2012	28220
2013	50368
2014	28222
2015	28222
2016	28223
2017	28225
2018	28225
2019	28232
2020	28235
2021	28236
2022	28294
2023	28294
2024	2901
2025	28344
2026	28352
2027	28355
2028	28358
2029	50884
2030	50884
2031	50884
2032	50884
2033	50884
2034	50884
2035	50369
2036	50884
2037	50884
2038	50884
2039	50884
2040	50884
2041	50884
2042	50884
2043	50884
2044	50885
2045	50885
2046	50370
2047	50885
2048	50885
2049	50885
2050	50885
2051	50885
2052	50885
2053	50885
2054	50885
2055	50885
2056	50885
2057	50371
2058	50646
2059	50646
2060	50646
2061	50646
2062	50646
2063	50646
2064	50646
2065	50646
2066	50646
2067	50886
2068	50369
2069	50886
2070	50886
2071	50886
2072	50886
2073	50886
2074	50886
2075	50886
2076	50886
2077	50886
2078	50886
2079	50372
2080	28398
2081	28402
2082	28424
2083	28468
2084	28469
2085	28471
2086	28541
2087	28544
2088	28589
2089	28612
2090	50373
2091	28612
2092	28612
2093	28612
2094	28612
2095	28651
2096	28652
2097	28652
2098	28652
2099	28671
2100	28695
2101	50371
2102	28708
2103	28719
2104	28719
2105	28719
2106	28720
2107	28720
2108	28720
2109	28720
2110	28720
2111	28721
2112	50222
2113	50372
2114	28721
2115	28721
2116	28721
2117	28721
2118	28721
2119	28721
2120	28727
2121	28774
2122	28774
2123	28774
2124	50374
2125	28775
2126	28775
2127	28775
2128	28775
2129	28775
2130	28775
2131	28775
2132	28775
2133	28775
2134	28776
2135	50375
2136	28776
2137	28776
2138	28776
2139	28776
2140	50540
2141	50540
2142	50540
2143	50540
2144	50540
2145	50540
2146	50376
2147	50540
2148	50540
2149	50540
2150	50540
2151	50540
2152	50540
2153	50540
2154	50540
2155	50540
2156	50540
2157	50377
2158	28805
2159	28975
2160	28975
2161	28976
2162	28978
2163	28979
2164	28982
2165	28985
2166	28985
2167	28987
2168	3031
2169	28987
2170	28988
2171	28989
2172	29006
2173	29028
2174	29055
2175	29064
2176	29064
2177	29106
2178	29106
2179	3037
2180	50887
2181	50887
2182	29107
2183	29107
2184	29108
2185	29189
2186	8177
2187	29193
2188	29193
2189	29201
2190	3038
2191	50888
2192	50888
2193	50888
2194	50888
2195	50888
2196	50888
2197	50888
2198	50888
2199	50888
2200	50888
2201	50378
2202	50888
2203	50888
2204	50888
2205	50888
2206	50888
2207	50888
2208	29255
2209	29290
2210	29292
2211	29292
2212	50379
2213	29293
2214	29293
2215	29296
2216	29300
2217	29318
2218	29333
2219	29347
2220	29357
2221	29357
2222	29386
2223	50208
2224	50223
2225	50380
2226	29407
2227	29407
2228	29407
2229	50889
2230	50889
2231	50889
2232	50889
2233	50889
2234	50889
2235	50889
2236	50381
2237	50889
2238	50889
2239	50889
2240	50889
2241	50889
2242	50889
2243	50889
2244	50889
2245	50889
2246	50889
2247	50381
2248	50889
2249	50889
2250	50889
2251	50890
2252	50890
2253	50890
2254	50890
2255	50890
2256	50890
2257	50890
2258	3068
2259	50890
2260	50890
2261	50890
2262	50890
2263	50890
2264	50890
2265	50890
2266	50890
2267	50890
2268	50890
2269	50382
2270	50890
2271	50890
2272	50890
2273	50891
2274	50891
2275	50891
2276	50891
2277	50891
2278	50891
2279	50891
2280	3084
2281	50891
2282	50891
2283	50891
2284	50891
2285	50891
2286	50891
2287	50891
2288	50891
2289	50891
2290	50891
2291	3118
2292	29413
2293	29416
2294	29434
2295	8193
2296	29470
2297	29471
2298	29472
2299	29498
2300	29523
2301	29536
2302	3119
2303	29537
2304	50892
2305	50892
2306	50892
2307	50892
2308	50892
2309	50893
2310	50893
2311	50893
2312	50893
2313	3128
2314	50894
2315	50894
2316	50894
2317	50894
2318	50894
2319	50895
2320	50896
2321	50896
2322	50896
2323	50897
2324	50383
2325	50897
2326	50897
2327	50898
2328	50898
2329	50899
2330	50899
2331	50899
2332	50899
2333	29607
2334	29655
2335	50224
2336	3128
2337	29656
2338	29660
2339	29661
2340	29664
2341	29664
2342	29665
2343	29665
2344	29668
2345	29668
2346	29670
2347	3130
2348	29709
2349	29711
2350	29712
2351	29740
2352	29740
2353	29740
2354	29740
2355	29740
2356	29741
2357	29741
2358	3159
2359	29741
2360	29741
2361	29741
2362	29742
2363	29742
2364	29742
2365	29742
2366	29743
2367	29743
2368	29789
2369	50384
2370	29789
2371	29790
2372	29790
2373	29790
2374	29791
2375	29792
2376	29793
2377	29793
2378	29793
2379	29794
2380	50385
2381	29795
2382	29795
2383	29795
2384	29796
2385	29797
2386	29797
2387	29797
2388	29797
2389	29797
2390	29797
2391	50386
2392	29798
2393	29798
2394	29799
2395	29799
2396	29799
2397	29799
2398	29799
2399	29800
2400	29801
2401	29802
2402	50384
2403	29821
2404	29822
2405	29823
2406	29824
2407	29825
2408	29825
2409	29825
2410	29826
2411	29826
2412	29826
2413	50384
2414	29827
2415	29829
2416	29829
2417	29829
2418	29830
2419	29830
2420	29831
2421	29831
2422	29832
2423	29852
2424	50384
2425	29852
2426	29853
2427	29854
2428	29854
2429	29855
2430	29855
2431	29856
2432	50900
2433	29860
2434	29876
2435	50387
2436	29879
2437	29879
2438	29881
2439	29881
2440	29910
2441	29926
2442	29941
2443	29942
2444	29944
2445	29967
2446	50225
2447	50387
2448	30008
2449	30041
2450	30041
2451	30041
2452	30041
2453	30041
2454	30042
2455	30042
2456	30042
2457	30042
2458	50388
2459	30042
2460	30042
2461	30042
2462	30042
2463	30042
2464	30043
2465	50901
2466	30044
2467	30045
2468	30046
2469	50389
2470	30046
2471	30046
2472	30100
2473	30101
2474	30101
2475	30102
2476	30102
2477	30103
2478	30106
2479	30108
2480	3229
2481	30108
2482	30108
2483	30109
2484	30109
2485	30112
2486	30115
2487	50902
2488	50903
2489	30133
2490	30133
2491	3240
2492	30133
2493	30133
2494	30133
2495	30133
2496	30133
2497	30220
2498	30221
2499	30260
2500	30260
